timestamp,heating_demand[kW],cooling_demand[kW],heating_setpoint,air_temperature,outdoor_temperature
2012-01-28 02:56:00 EST,+2.53642,+1.39923,+68,+67.2824,+4.9636
2012-01-28 02:57:00 EST,+2.5366,+1.39918,+68,+67.2792,+4.97365
2012-01-28 02:58:00 EST,+2.53678,+1.39913,+68,+67.276,+4.9834
2012-01-28 02:59:00 EST,+2.53695,+1.39909,+68,+67.2728,+4.99285
2012-01-28 03:00:00 EST,+2.53711,+1.39904,+68,+67.2696,+5.002
2012-01-28 03:01:00 EST,+2.53711,+1.39904,+68,+67.2663,+5.002
2012-01-28 03:02:00 EST,+2.53711,+1.39904,+68,+67.263,+5.002
2012-01-28 03:03:00 EST,+2.53711,+1.39904,+68,+67.2596,+5.002
2012-01-28 03:04:00 EST,+2.53711,+1.39904,+68,+67.2562,+5.002
2012-01-28 03:05:00 EST,+2.53711,+1.39904,+68,+67.2526,+5.002
2012-01-28 03:06:00 EST,+2.53711,+1.39904,+68,+67.2489,+5.002
2012-01-28 03:07:00 EST,+2.53711,+1.39904,+68,+67.2449,+5.002
2012-01-28 03:08:00 EST,+2.53711,+1.39904,+68,+67.241,+5.002
2012-01-28 03:09:00 EST,+2.53711,+1.39904,+68,+67.237,+5.002
2012-01-28 03:10:00 EST,+2.53711,+1.39904,+68,+67.2331,+5.002
2012-01-28 03:11:00 EST,+2.53711,+1.39904,+68,+67.2292,+5.002
2012-01-28 03:12:00 EST,+2.53711,+1.39904,+68,+67.2253,+5.002
2012-01-28 03:13:00 EST,+2.53711,+1.39904,+68,+67.2213,+5.002
2012-01-28 03:14:00 EST,+2.53711,+1.39904,+68,+67.2174,+5.002
2012-01-28 03:15:00 EST,+2.53711,+1.39904,+68,+67.2135,+5.002
2012-01-28 03:16:00 EST,+2.53711,+1.39904,+68,+67.2096,+5.002
2012-01-28 03:17:00 EST,+2.53711,+1.39904,+68,+67.2058,+5.002
2012-01-28 03:18:00 EST,+2.53711,+1.39904,+68,+67.2019,+5.002
2012-01-28 03:19:00 EST,+2.53711,+1.39904,+68,+67.198,+5.002
2012-01-28 03:20:00 EST,+2.53711,+1.39904,+68,+67.1941,+5.002
2012-01-28 03:21:00 EST,+2.53711,+1.39904,+68,+67.1902,+5.002
2012-01-28 03:22:00 EST,+2.53711,+1.39904,+68,+67.1864,+5.002
2012-01-28 03:23:00 EST,+2.53711,+1.39904,+68,+67.1825,+5.002
2012-01-28 03:24:00 EST,+2.53711,+1.39904,+68,+67.1786,+5.002
2012-01-28 03:25:00 EST,+2.53711,+1.39904,+68,+67.1748,+5.002
2012-01-28 03:26:00 EST,+2.53711,+1.39904,+68,+67.1709,+5.002
2012-01-28 03:27:00 EST,+2.53711,+1.39904,+68,+67.167,+5.002
2012-01-28 03:28:00 EST,+2.53711,+1.39904,+68,+67.1632,+5.002
2012-01-28 03:29:00 EST,+2.53711,+1.39904,+68,+67.1593,+5.002
2012-01-28 03:30:00 EST,+2.53711,+1.39904,+68,+67.1555,+5.002
2012-01-28 03:31:00 EST,+2.53711,+1.39904,+68,+67.1516,+5.002
2012-01-28 03:32:00 EST,+2.53711,+1.39904,+68,+67.1478,+5.002
2012-01-28 03:33:00 EST,+2.53711,+1.39904,+68,+67.144,+5.002
2012-01-28 03:34:00 EST,+2.53711,+1.39904,+68,+67.1401,+5.002
2012-01-28 03:35:00 EST,+2.53711,+1.39904,+68,+67.1363,+5.002
2012-01-28 03:36:00 EST,+2.53711,+1.39904,+68,+67.1325,+5.002
2012-01-28 03:37:00 EST,+2.53711,+1.39904,+68,+67.1286,+5.002
2012-01-28 03:38:00 EST,+2.53711,+1.39904,+68,+67.1248,+5.002
2012-01-28 03:39:00 EST,+2.53711,+1.39904,+68,+67.121,+5.002
2012-01-28 03:40:00 EST,+2.53711,+1.39904,+68,+67.1171,+5.002
2012-01-28 03:41:00 EST,+2.53711,+1.39904,+68,+67.1133,+5.002
2012-01-28 03:42:00 EST,+2.53711,+1.39904,+68,+67.1095,+5.002
2012-01-28 03:43:00 EST,+2.53711,+1.39904,+68,+67.1057,+5.002
2012-01-28 03:44:00 EST,+2.53711,+1.39904,+68,+67.1019,+5.002
2012-01-28 03:45:00 EST,+2.53711,+1.39904,+68,+67.0981,+5.002
2012-01-28 03:46:00 EST,+2.53711,+1.39904,+68,+67.0942,+5.002
2012-01-28 03:47:00 EST,+2.53711,+1.39904,+68,+67.0904,+5.002
2012-01-28 03:48:00 EST,+2.53711,+1.39904,+68,+67.0866,+5.002
2012-01-28 03:49:00 EST,+2.53711,+1.39904,+68,+67.0828,+5.002
2012-01-28 03:50:00 EST,+2.53711,+1.39904,+68,+67.079,+5.002
2012-01-28 03:51:00 EST,+2.53711,+1.39904,+68,+67.0752,+5.002
2012-01-28 03:52:00 EST,+2.53711,+1.39904,+68,+67.0714,+5.002
2012-01-28 03:53:00 EST,+2.53711,+1.39904,+68,+67.0676,+5.002
2012-01-28 03:54:00 EST,+2.53711,+1.39904,+68,+67.0639,+5.002
2012-01-28 03:55:00 EST,+2.53711,+1.39904,+68,+67.0601,+5.002
2012-01-28 03:56:00 EST,+2.53711,+1.39904,+68,+67.0563,+5.002
2012-01-28 03:57:00 EST,+2.53711,+1.39904,+68,+67.0525,+5.002
2012-01-28 03:58:00 EST,+2.53711,+1.39904,+68,+67.0487,+5.002
2012-01-28 03:59:00 EST,+2.53711,+1.39904,+68,+67.0449,+5.002
2012-01-28 04:00:00 EST,+2.53711,+1.39904,+68,+67.0412,+5.002
2012-01-28 04:01:00 EST,+2.53711,+1.39904,+68,+67.0374,+5.002
2012-01-28 04:02:00 EST,+2.53711,+1.39904,+68,+67.0336,+5.002
2012-01-28 04:03:00 EST,+2.53711,+1.39904,+68,+67.0298,+5.002
2012-01-28 04:04:00 EST,+2.53711,+1.39904,+68,+67.0261,+5.002
2012-01-28 04:05:00 EST,+2.53711,+1.39904,+68,+67.0223,+5.002
2012-01-28 04:06:00 EST,+2.53711,+1.39904,+68,+67.0185,+5.002
2012-01-28 04:07:00 EST,+2.53711,+1.39904,+68,+67.0142,+5.002
2012-01-28 04:08:00 EST,+2.53711,+1.39904,+68,+67.01,+5.002
2012-01-28 04:09:00 EST,+2.53711,+1.39904,+68,+67.0059,+5.002
2012-01-28 04:10:00 EST,+2.53711,+1.39904,+68,+67.0018,+5.002
2012-01-28 04:11:00 EST,+2.53711,+1.39904,+68,+66.9977,+5.002
2012-01-28 04:12:00 EST,+2.53711,+1.39904,+68,+66.9937,+5.002
2012-01-28 04:13:00 EST,+2.53711,+1.39904,+68,+66.9897,+5.002
2012-01-28 04:14:00 EST,+2.53711,+1.39904,+68,+66.9857,+5.002
2012-01-28 04:15:00 EST,+2.53711,+1.39904,+68,+66.9817,+5.002
2012-01-28 04:16:00 EST,+2.53711,+1.39904,+68,+66.9778,+5.002
2012-01-28 04:17:00 EST,+2.53711,+1.39904,+68,+66.9739,+5.002
2012-01-28 04:18:00 EST,+2.53711,+1.39904,+68,+66.97,+5.002
2012-01-28 04:19:00 EST,+2.53711,+1.39904,+68,+66.966,+5.002
2012-01-28 04:20:00 EST,+2.53711,+1.39904,+68,+66.9622,+5.002
2012-01-28 04:21:00 EST,+2.53711,+1.39904,+68,+66.9583,+5.002
2012-01-28 04:22:00 EST,+2.53711,+1.39904,+68,+66.9544,+5.002
2012-01-28 04:23:00 EST,+2.53711,+1.39904,+68,+66.9505,+5.002
2012-01-28 04:24:00 EST,+2.53711,+1.39904,+68,+66.9467,+5.002
2012-01-28 04:25:00 EST,+2.53711,+1.39904,+68,+66.9428,+5.002
2012-01-28 04:26:00 EST,+2.53711,+1.39904,+68,+66.939,+5.002
2012-01-28 04:27:00 EST,+2.53711,+1.39904,+68,+66.9351,+5.002
2012-01-28 04:28:00 EST,+2.53711,+1.39904,+68,+66.9313,+5.002
2012-01-28 04:29:00 EST,+2.53711,+1.39904,+68,+66.9274,+5.002
2012-01-28 04:30:00 EST,+2.53711,+1.39904,+68,+66.9236,+5.002
2012-01-28 04:31:00 EST,+2.53711,+1.39904,+68,+66.9198,+5.002
2012-01-28 04:32:00 EST,+2.53711,+1.39904,+68,+66.9159,+5.002
2012-01-28 04:33:00 EST,+2.53711,+1.39904,+68,+66.9121,+5.002
2012-01-28 04:34:00 EST,+2.53711,+1.39904,+68,+66.9083,+5.002
2012-01-28 04:35:00 EST,+2.53711,+1.39904,+68,+66.9045,+5.002
2012-01-28 04:36:00 EST,+2.53711,+1.39904,+68,+66.9006,+5.002
2012-01-28 04:37:00 EST,+2.53711,+1.39904,+68,+66.8968,+5.002
2012-01-28 04:38:00 EST,+2.53711,+1.39904,+68,+66.893,+5.002
2012-01-28 04:39:00 EST,+2.53711,+1.39904,+68,+66.8892,+5.002
2012-01-28 04:40:00 EST,+2.53711,+1.39904,+68,+66.8854,+5.002
2012-01-28 04:41:00 EST,+2.53711,+1.39904,+68,+66.8816,+5.002
2012-01-28 04:42:00 EST,+2.53711,+1.39904,+68,+66.8778,+5.002
2012-01-28 04:43:00 EST,+2.53711,+1.39904,+68,+66.874,+5.002
2012-01-28 04:44:00 EST,+2.53711,+1.39904,+68,+66.8702,+5.002
2012-01-28 04:45:00 EST,+2.53711,+1.39904,+68,+66.8664,+5.002
2012-01-28 04:46:00 EST,+2.53711,+1.39904,+68,+66.8626,+5.002
2012-01-28 04:47:00 EST,+2.53711,+1.39904,+68,+66.8588,+5.002
2012-01-28 04:48:00 EST,+2.53711,+1.39904,+68,+66.855,+5.002
2012-01-28 04:49:00 EST,+2.53711,+1.39904,+68,+66.8512,+5.002
2012-01-28 04:50:00 EST,+2.53711,+1.39904,+68,+66.8475,+5.002
2012-01-28 04:51:00 EST,+2.53711,+1.39904,+68,+66.8437,+5.002
2012-01-28 04:52:00 EST,+2.53711,+1.39904,+68,+66.8399,+5.002
2012-01-28 04:53:00 EST,+2.53711,+1.39904,+68,+66.8361,+5.002
2012-01-28 04:54:00 EST,+2.53711,+1.39904,+68,+66.8324,+5.002
2012-01-28 04:55:00 EST,+2.53711,+1.39904,+68,+66.8286,+5.002
2012-01-28 04:56:00 EST,+2.53711,+1.39904,+68,+66.8248,+5.002
2012-01-28 04:57:00 EST,+2.53711,+1.39904,+68,+66.8211,+5.002
2012-01-28 04:58:00 EST,+2.53711,+1.39904,+68,+66.8173,+5.002
2012-01-28 04:59:00 EST,+2.53711,+1.39904,+68,+66.8135,+5.002
2012-01-28 05:00:00 EST,+2.53711,+1.39904,+68,+66.8098,+5.002
2012-01-28 05:01:00 EST,+2.53695,+1.39909,+68,+66.806,+4.99315
2012-01-28 05:02:00 EST,+2.5368,+1.39913,+68,+66.8022,+4.9846
2012-01-28 05:03:00 EST,+2.53665,+1.39917,+68,+66.7982,+4.97635
2012-01-28 05:04:00 EST,+2.53651,+1.39921,+68,+66.7943,+4.9684
2012-01-28 05:05:00 EST,+2.53637,+1.39925,+68,+66.7902,+4.96075
2012-01-28 05:06:00 EST,+2.53624,+1.39928,+68,+66.7861,+4.9534
2012-01-28 05:07:00 EST,+2.53611,+1.39932,+68,+66.7827,+4.94635
2012-01-28 05:08:00 EST,+2.53599,+1.39935,+68,+66.7791,+4.9396
2012-01-28 05:09:00 EST,+2.53587,+1.39938,+68,+66.7754,+4.93315
2012-01-28 05:10:00 EST,+2.53576,+1.39941,+68,+66.7717,+4.927
2012-01-28 05:11:00 EST,+2.53566,+1.39944,+68,+66.768,+4.92115
2012-01-28 05:12:00 EST,+2.53556,+1.39947,+68,+66.7641,+4.9156
2012-01-28 05:13:00 EST,+2.53546,+1.39949,+68,+66.7603,+4.91035
2012-01-28 05:14:00 EST,+2.53538,+1.39952,+68,+66.7564,+4.9054
2012-01-28 05:15:00 EST,+2.53529,+1.39954,+68,+66.7525,+4.90075
2012-01-28 05:16:00 EST,+2.53521,+1.39956,+68,+66.7486,+4.8964
2012-01-28 05:17:00 EST,+2.53514,+1.39958,+68,+66.7447,+4.89235
2012-01-28 05:18:00 EST,+2.53507,+1.3996,+68,+66.7408,+4.8886
2012-01-28 05:19:00 EST,+2.53501,+1.39962,+68,+66.7368,+4.88515
2012-01-28 05:20:00 EST,+2.53496,+1.39963,+68,+66.7329,+4.882
2012-01-28 05:21:00 EST,+2.5349,+1.39965,+68,+66.729,+4.87915
2012-01-28 05:22:00 EST,+2.53486,+1.39966,+68,+66.7251,+4.8766
2012-01-28 05:23:00 EST,+2.53482,+1.39967,+68,+66.7212,+4.87435
2012-01-28 05:24:00 EST,+2.53478,+1.39968,+68,+66.7173,+4.8724
2012-01-28 05:25:00 EST,+2.53475,+1.39969,+68,+66.7134,+4.87075
2012-01-28 05:26:00 EST,+2.53473,+1.3997,+68,+66.7095,+4.8694
2012-01-28 05:27:00 EST,+2.53471,+1.3997,+68,+66.7057,+4.86835
2012-01-28 05:28:00 EST,+2.5347,+1.3997,+68,+66.7018,+4.8676
2012-01-28 05:29:00 EST,+2.53469,+1.39971,+68,+66.698,+4.86715
2012-01-28 05:30:00 EST,+2.53469,+1.39971,+68,+66.6942,+4.867
2012-01-28 05:31:00 EST,+2.53469,+1.39971,+68,+66.6904,+4.86715
2012-01-28 05:32:00 EST,+2.5347,+1.3997,+68,+66.6866,+4.8676
2012-01-28 05:33:00 EST,+2.53471,+1.3997,+68,+66.6829,+4.86835
2012-01-28 05:34:00 EST,+2.53473,+1.3997,+68,+66.6791,+4.8694
2012-01-28 05:35:00 EST,+2.53475,+1.39969,+68,+66.6754,+4.87075
2012-01-28 05:36:00 EST,+2.53478,+1.39968,+68,+66.6717,+4.8724
2012-01-28 05:37:00 EST,+2.53482,+1.39967,+68,+66.6681,+4.87435
2012-01-28 05:38:00 EST,+2.53486,+1.39966,+68,+66.6644,+4.8766
2012-01-28 05:39:00 EST,+2.5349,+1.39965,+68,+66.6608,+4.87915
2012-01-28 05:40:00 EST,+2.53496,+1.39963,+68,+66.6572,+4.882
2012-01-28 05:41:00 EST,+2.53501,+1.39962,+68,+66.6536,+4.88515
2012-01-28 05:42:00 EST,+2.53507,+1.3996,+68,+66.65,+4.8886
2012-01-28 05:43:00 EST,+2.53514,+1.39958,+68,+66.6465,+4.89235
2012-01-28 05:44:00 EST,+2.53521,+1.39956,+68,+66.6429,+4.8964
2012-01-28 05:45:00 EST,+2.53529,+1.39954,+68,+66.6395,+4.90075
2012-01-28 05:46:00 EST,+2.53538,+1.39952,+68,+66.636,+4.9054
2012-01-28 05:47:00 EST,+2.53546,+1.39949,+68,+66.6325,+4.91035
2012-01-28 05:48:00 EST,+2.53556,+1.39947,+68,+66.6291,+4.9156
2012-01-28 05:49:00 EST,+2.53566,+1.39944,+68,+66.6257,+4.92115
2012-01-28 05:50:00 EST,+2.53576,+1.39941,+68,+66.6224,+4.927
2012-01-28 05:51:00 EST,+2.53587,+1.39938,+68,+66.619,+4.93315
2012-01-28 05:52:00 EST,+2.53599,+1.39935,+68,+66.6157,+4.9396
2012-01-28 05:53:00 EST,+2.53611,+1.39932,+68,+66.6124,+4.94635
2012-01-28 05:54:00 EST,+2.53624,+1.39928,+68,+66.6092,+4.9534
2012-01-28 05:55:00 EST,+2.53637,+1.39925,+68,+66.6059,+4.96075
2012-01-28 05:56:00 EST,+2.53651,+1.39921,+68,+66.6027,+4.9684
2012-01-28 05:57:00 EST,+2.53665,+1.39917,+68,+66.5996,+4.97635
2012-01-28 05:58:00 EST,+2.5368,+1.39913,+68,+66.5964,+4.9846
2012-01-28 05:59:00 EST,+2.53695,+1.39909,+68,+66.5933,+4.99315
2012-01-28 06:00:00 EST,+2.53711,+1.39904,+68,+66.5902,+5.002
2012-01-28 06:01:00 EST,+2.53746,+1.39895,+68,+66.5872,+5.02147
2012-01-28 06:02:00 EST,+2.53781,+1.39885,+68,+66.5843,+5.0409
2012-01-28 06:03:00 EST,+2.53816,+1.39876,+68,+66.5816,+5.06027
2012-01-28 06:04:00 EST,+2.5385,+1.39866,+68,+66.579,+5.0796
2012-01-28 06:05:00 EST,+2.53885,+1.39857,+68,+66.5765,+5.09887
2012-01-28 06:06:00 EST,+2.5392,+1.39847,+68,+66.5741,+5.1181
2012-01-28 06:07:00 EST,+2.53954,+1.39838,+68,+66.5751,+5.13727
2012-01-28 06:08:00 EST,+2.53989,+1.39828,+68,+66.5757,+5.1564
2012-01-28 06:09:00 EST,+2.54023,+1.39819,+68,+66.5761,+5.17547
2012-01-28 06:10:00 EST,+2.54057,+1.3981,+68,+66.5762,+5.1945
2012-01-28 06:11:00 EST,+2.54091,+1.398,+68,+66.5762,+5.21347
2012-01-28 06:12:00 EST,+2.54125,+1.39791,+68,+66.5761,+5.2324
2012-01-28 06:13:00 EST,+2.54159,+1.39782,+68,+66.5758,+5.25127
2012-01-28 06:14:00 EST,+2.54193,+1.39772,+68,+66.5755,+5.2701
2012-01-28 06:15:00 EST,+2.54227,+1.39763,+68,+66.5751,+5.28887
2012-01-28 06:16:00 EST,+2.54261,+1.39754,+68,+66.5746,+5.3076
2012-01-28 06:17:00 EST,+2.54294,+1.39745,+68,+66.5742,+5.32627
2012-01-28 06:18:00 EST,+2.54328,+1.39735,+68,+66.5737,+5.3449
2012-01-28 06:19:00 EST,+2.54361,+1.39726,+68,+66.5731,+5.36347
2012-01-28 06:20:00 EST,+2.54395,+1.39717,+68,+66.5726,+5.382
2012-01-28 06:21:00 EST,+2.54428,+1.39708,+68,+66.5721,+5.40047
2012-01-28 06:22:00 EST,+2.54461,+1.39699,+68,+66.5716,+5.4189
2012-01-28 06:23:00 EST,+2.54494,+1.3969,+68,+66.5711,+5.43727
2012-01-28 06:24:00 EST,+2.54527,+1.39681,+68,+66.5706,+5.4556
2012-01-28 06:25:00 EST,+2.5456,+1.39672,+68,+66.5701,+5.47387
2012-01-28 06:26:00 EST,+2.54593,+1.39663,+68,+66.5697,+5.4921
2012-01-28 06:27:00 EST,+2.54626,+1.39654,+68,+66.5693,+5.51027
2012-01-28 06:28:00 EST,+2.54659,+1.39645,+68,+66.5689,+5.5284
2012-01-28 06:29:00 EST,+2.54691,+1.39636,+68,+66.5685,+5.54647
2012-01-28 06:30:00 EST,+2.54724,+1.39627,+68,+66.5681,+5.5645
2012-01-28 06:31:00 EST,+2.54756,+1.39619,+68,+66.5678,+5.58247
2012-01-28 06:32:00 EST,+2.54788,+1.3961,+68,+66.5676,+5.6004
2012-01-28 06:33:00 EST,+2.54821,+1.39601,+68,+66.5673,+5.61827
2012-01-28 06:34:00 EST,+2.54853,+1.39592,+68,+66.5671,+5.6361
2012-01-28 06:35:00 EST,+2.54885,+1.39583,+68,+66.5669,+5.65387
2012-01-28 06:36:00 EST,+2.54917,+1.39575,+68,+66.5668,+5.6716
2012-01-28 06:37:00 EST,+2.54949,+1.39566,+68,+66.5667,+5.68927
2012-01-28 06:38:00 EST,+2.54981,+1.39557,+68,+66.5666,+5.7069
2012-01-28 06:39:00 EST,+2.55012,+1.39549,+68,+66.5666,+5.72447
2012-01-28 06:40:00 EST,+2.55044,+1.3954,+68,+66.5666,+5.742
2012-01-28 06:41:00 EST,+2.55076,+1.39531,+68,+66.5666,+5.75947
2012-01-28 06:42:00 EST,+2.55107,+1.39523,+68,+66.5667,+5.7769
2012-01-28 06:43:00 EST,+2.55138,+1.39514,+68,+66.5668,+5.79427
2012-01-28 06:44:00 EST,+2.5517,+1.39506,+68,+66.5669,+5.8116
2012-01-28 06:45:00 EST,+2.55201,+1.39497,+68,+66.5671,+5.82887
2012-01-28 06:46:00 EST,+2.55232,+1.39489,+68,+66.5673,+5.8461
2012-01-28 06:47:00 EST,+2.55263,+1.3948,+68,+66.5675,+5.86327
2012-01-28 06:48:00 EST,+2.55294,+1.39472,+68,+66.5678,+5.8804
2012-01-28 06:49:00 EST,+2.55325,+1.39463,+68,+66.5681,+5.89747
2012-01-28 06:50:00 EST,+2.55356,+1.39455,+68,+66.5685,+5.9145
2012-01-28 06:51:00 EST,+2.55386,+1.39447,+68,+66.5689,+5.93147
2012-01-28 06:52:00 EST,+2.55417,+1.39438,+68,+66.5693,+5.9484
2012-01-28 06:53:00 EST,+2.55447,+1.3943,+68,+66.5698,+5.96527
2012-01-28 06:54:00 EST,+2.55478,+1.39422,+68,+66.5703,+5.9821
2012-01-28 06:55:00 EST,+2.55508,+1.39414,+68,+66.5708,+5.99887
2012-01-28 06:56:00 EST,+2.55539,+1.39405,+68,+66.5714,+6.0156
2012-01-28 06:57:00 EST,+2.55569,+1.39397,+68,+66.572,+6.03227
2012-01-28 06:58:00 EST,+2.55599,+1.39389,+68,+66.5727,+6.0489
2012-01-28 06:59:00 EST,+2.55629,+1.39381,+68,+66.5734,+6.06547
2012-01-28 07:00:00 EST,+2.55659,+1.39373,+68,+66.5741,+6.082
2012-01-28 07:01:00 EST,+2.55654,+1.39374,+68,+66.5749,+6.0793
2012-01-28 07:02:00 EST,+2.5565,+1.39375,+68,+66.5755,+6.0772
2012-01-28 07:03:00 EST,+2.55647,+1.39376,+68,+66.5759,+6.0757
2012-01-28 07:04:00 EST,+2.55646,+1.39376,+68,+66.5762,+6.0748
2012-01-28 07:05:00 EST,+2.55645,+1.39376,+68,+66.5764,+6.0745
2012-01-28 07:06:00 EST,+2.55646,+1.39376,+68,+66.5768,+6.0748
2012-01-28 07:07:00 EST,+2.55647,+1.39376,+68,+66.5837,+6.0757
2012-01-28 07:08:00 EST,+2.5565,+1.39375,+68,+66.5897,+6.0772
2012-01-28 07:09:00 EST,+2.55654,+1.39374,+68,+66.595,+6.0793
2012-01-28 07:10:00 EST,+2.55659,+1.39373,+68,+66.5997,+6.082
2012-01-28 07:11:00 EST,+2.55665,+1.39371,+68,+66.6039,+6.0853
2012-01-28 07:12:00 EST,+2.55672,+1.39369,+68,+66.6077,+6.0892
2012-01-28 07:13:00 EST,+2.5568,+1.39367,+68,+66.6112,+6.0937
2012-01-28 07:14:00 EST,+2.55689,+1.39364,+68,+66.6145,+6.0988
2012-01-28 07:15:00 EST,+2.55699,+1.39362,+68,+66.6176,+6.1045
2012-01-28 07:16:00 EST,+2.55711,+1.39358,+68,+66.6205,+6.1108
2012-01-28 07:17:00 EST,+2.55723,+1.39355,+68,+66.6232,+6.1177
2012-01-28 07:18:00 EST,+2.55737,+1.39351,+68,+66.6259,+6.1252
2012-01-28 07:19:00 EST,+2.55752,+1.39347,+68,+66.6286,+6.1333
2012-01-28 07:20:00 EST,+2.55767,+1.39343,+68,+66.6311,+6.142
2012-01-28 07:21:00 EST,+2.55784,+1.39338,+68,+66.6337,+6.1513
2012-01-28 07:22:00 EST,+2.55802,+1.39334,+68,+66.6363,+6.1612
2012-01-28 07:23:00 EST,+2.55821,+1.39328,+68,+66.6388,+6.1717
2012-01-28 07:24:00 EST,+2.55841,+1.39323,+68,+66.6414,+6.1828
2012-01-28 07:25:00 EST,+2.55862,+1.39317,+68,+66.644,+6.1945
2012-01-28 07:26:00 EST,+2.55885,+1.39311,+68,+66.6466,+6.2068
2012-01-28 07:27:00 EST,+2.55908,+1.39305,+68,+66.6493,+6.2197
2012-01-28 07:28:00 EST,+2.55933,+1.39298,+68,+66.652,+6.2332
2012-01-28 07:29:00 EST,+2.55958,+1.39291,+68,+66.6548,+6.2473
2012-01-28 07:30:00 EST,+2.55985,+1.39284,+68,+66.6577,+6.262
2012-01-28 07:31:00 EST,+2.56012,+1.39276,+68,+66.6606,+6.2773
2012-01-28 07:32:00 EST,+2.56041,+1.39269,+68,+66.6635,+6.2932
2012-01-28 07:33:00 EST,+2.56071,+1.3926,+68,+66.6666,+6.3097
2012-01-28 07:34:00 EST,+2.56102,+1.39252,+68,+66.6697,+6.3268
2012-01-28 07:35:00 EST,+2.56134,+1.39243,+68,+66.6728,+6.3445
2012-01-28 07:36:00 EST,+2.56168,+1.39234,+68,+66.6761,+6.3628
2012-01-28 07:37:00 EST,+2.56202,+1.39225,+68,+66.6794,+6.3817
2012-01-28 07:38:00 EST,+2.56237,+1.39215,+68,+66.6828,+6.4012
2012-01-28 07:39:00 EST,+2.56274,+1.39206,+68,+66.6863,+6.4213
2012-01-28 07:40:00 EST,+2.56311,+1.39195,+68,+66.6899,+6.442
2012-01-28 07:41:00 EST,+2.5635,+1.39185,+68,+66.6936,+6.4633
2012-01-28 07:42:00 EST,+2.5639,+1.39174,+68,+66.6973,+6.4852
2012-01-28 07:43:00 EST,+2.5643,+1.39163,+68,+66.7012,+6.5077
2012-01-28 07:44:00 EST,+2.56472,+1.39152,+68,+66.7051,+6.5308
2012-01-28 07:45:00 EST,+2.56515,+1.3914,+68,+66.7091,+6.5545
2012-01-28 07:46:00 EST,+2.5656,+1.39128,+68,+66.7132,+6.5788
2012-01-28 07:47:00 EST,+2.56605,+1.39116,+68,+66.7174,+6.6037
2012-01-28 07:48:00 EST,+2.56651,+1.39103,+68,+66.7217,+6.6292
2012-01-28 07:49:00 EST,+2.56699,+1.3909,+68,+66.7261,+6.6553
2012-01-28 07:50:00 EST,+2.56747,+1.39077,+68,+66.7305,+6.682
2012-01-28 07:51:00 EST,+2.56797,+1.39064,+68,+66.7351,+6.7093
2012-01-28 07:52:00 EST,+2.56847,+1.3905,+68,+66.7398,+6.7372
2012-01-28 07:53:00 EST,+2.56899,+1.39036,+68,+66.7446,+6.7657
2012-01-28 07:54:00 EST,+2.56952,+1.39022,+68,+66.7494,+6.7948
2012-01-28 07:55:00 EST,+2.57006,+1.39007,+68,+66.7544,+6.8245
2012-01-28 07:56:00 EST,+2.57061,+1.38992,+68,+66.7595,+6.8548
2012-01-28 07:57:00 EST,+2.57118,+1.38977,+68,+66.7647,+6.8857
2012-01-28 07:58:00 EST,+2.57175,+1.38961,+68,+66.7699,+6.9172
2012-01-28 07:59:00 EST,+2.57233,+1.38946,+68,+66.7753,+6.9493
2012-01-28 08:00:00 EST,+2.57293,+1.3893,+68,+66.7808,+6.982
2012-01-28 08:01:00 EST,+2.57356,+1.38912,+68,+66.7864,+7.01677
2012-01-28 08:02:00 EST,+2.57421,+1.38895,+68,+66.7922,+7.0521
2012-01-28 08:03:00 EST,+2.57486,+1.38877,+68,+66.7981,+7.08797
2012-01-28 08:04:00 EST,+2.57552,+1.38859,+68,+66.8041,+7.1244
2012-01-28 08:05:00 EST,+2.5762,+1.38841,+68,+66.8103,+7.16137
2012-01-28 08:06:00 EST,+2.57688,+1.38823,+68,+66.8171,+7.1989
2012-01-28 08:07:00 EST,+2.57758,+1.38804,+68,+66.833,+7.23697
2012-01-28 08:08:00 EST,+2.57828,+1.38785,+68,+66.8478,+7.2756
2012-01-28 08:09:00 EST,+2.579,+1.38766,+68,+66.8618,+7.31477
2012-01-28 08:10:00 EST,+2.57972,+1.38746,+68,+66.8751,+7.3545
2012-01-28 08:11:00 EST,+2.58046,+1.38726,+68,+66.8879,+7.39477
2012-01-28 08:12:00 EST,+2.5812,+1.38706,+68,+66.9002,+7.4356
2012-01-28 08:13:00 EST,+2.58196,+1.38686,+68,+66.9121,+7.47697
2012-01-28 08:14:00 EST,+2.58273,+1.38665,+68,+66.9238,+7.5189
2012-01-28 08:15:00 EST,+2.5835,+1.38644,+68,+66.9352,+7.56137
2012-01-28 08:16:00 EST,+2.58429,+1.38623,+68,+66.9465,+7.6044
2012-01-28 08:17:00 EST,+2.58509,+1.38602,+68,+66.9577,+7.64797
2012-01-28 08:18:00 EST,+2.58589,+1.3858,+68,+66.9688,+7.6921
2012-01-28 08:19:00 EST,+2.58671,+1.38558,+68,+66.9798,+7.73677
2012-01-28 08:20:00 EST,+2.58754,+1.38536,+68,+66.9909,+7.782
2012-01-28 08:21:00 EST,+2.58838,+1.38513,+68,+67.0019,+7.82777
2012-01-28 08:22:00 EST,+2.58923,+1.3849,+68,+67.013,+7.8741
2012-01-28 08:23:00 EST,+2.59008,+1.38467,+68,+67.0242,+7.92097
